Date,Open,High,Low,Close,Volume,Change
2007-01-31,8425,8464,8306,8313,6936,-0.01387900355871885
2007-02-01,8393,8393,8288,8403,1282,0.01082641645615312
2007-02-02,8399,8669,8399,8638,5481,0.027966202546709562
2007-02-05,8712,8770,8650,8765,8912,0.01470247742532993
2007-02-06,8878,8878,8717,8770,1922,0.0005704506560182399
2007-02-07,8762,8844,8762,8778,5244,0.0009122006841504327
2007-02-08,8854,8877,8734,8785,2294,0.0007974481658692412
2007-02-09,8762,8795,8707,8723,2198,-0.007057484348320986
2007-02-12,8545,8606,8503,8593,2842,-0.014903129657228065
2007-02-13,8592,8712,8587,8718,2765,0.014546724077737716
2007-02-14,8735,8818,8717,8770,11760,0.005964670796054117
2007-02-15,8784,8867,8774,8809,4176,0.0044469783352336645
2007-02-16,8814,8902,8814,8899,4946,0.010216823703030897
2007-02-20,8983,8983,8892,8970,1854,0.007978424542083307
2007-02-21,9007,9081,9002,9089,8045,0.013266443701226205
2007-02-22,9225,9225,9140,9210,4108,0.013312795687094203
2007-02-23,9209,9238,9106,9150,5737,-0.006514657980456029
2007-02-26,9167,9167,9074,9135,8052,-0.0016393442622950616
2007-02-27,9127,9137,9017,9059,9179,-0.008319649698960041
2007-02-28,8547,9076,8547,9084,14770,0.002759686499613556
2007-03-02,9049,9049,8826,9015,2219,-0.007595772787318378
2007-03-05,8947,9041,8827,8857,5459,-0.017526344980587916
2007-03-06,8859,8978,8859,8970,4977,0.012758270294682239
2007-03-07,8964,9095,8955,9025,4289,0.006131549609810438
2007-03-08,9016,9094,9002,9094,5956,0.007645429362880929
2007-03-09,9097,9224,9088,9167,7020,0.008027270727952507
2007-03-12,9249,9312,9249,9317,8066,0.016363041343951057
2007-03-13,9310,9328,9284,9303,1933,-0.0015026296018031404
2007-03-14,9139,9154,9078,9158,5651,-0.015586369988175863
2007-03-15,9154,9224,9154,9162,3473,0.0004367765887749453
2007-03-16,9163,9238,9158,9196,2255,0.003710980135341657
2007-03-19,9192,9285,9183,9288,2945,0.01000434971726838
2007-03-20,9285,9357,9285,9317,3920,0.0031223083548665986
2007-03-21,9199,9426,9199,9336,6551,0.002039283031018524
2007-03-22,9433,9544,9433,9521,5582,0.01981576692373599
2007-03-23,9563,9563,9461,9554,5188,0.003466022476630526
2007-03-26,9554,9645,9535,9540,4922,-0.001465354825204157
2007-03-27,9535,9579,9516,9549,1281,0.0009433962264151496
2007-03-28,9384,9553,9384,9443,2177,-0.01110063881034662
2007-03-29,9433,9525,9376,9530,5706,0.009213173779519135
2007-03-30,9523,9523,9442,9487,2025,-0.004512067156348332
2007-04-02,9608,9608,9516,9540,3084,0.005586592178770999
2007-04-03,9539,9608,9524,9611,4561,0.007442348008385835
2007-04-04,9602,9749,9602,9745,7322,0.013942357715118092
2007-04-05,9740,9824,9740,9820,4824,0.007696254489481857
2007-04-06,9811,9847,9704,9710,38388,-0.011201629327902252
2007-04-09,9706,9839,9706,9812,8524,0.010504634397528356
2007-04-10,9810,9934,9805,9848,7742,0.003668976763147258
2007-04-11,9839,9981,9839,9981,4324,0.013505280259951347
2007-04-12,9892,10069,9892,10074,31930,0.00931770363691009
2007-04-13,9981,10208,9981,10209,27765,0.013400833829660508
2007-04-16,10203,10220,10147,10214,73126,0.000489763933783971
2007-04-17,10211,10220,10035,10098,70754,-0.011356961033875068
2007-04-18,10106,10210,10043,10102,64988,0.00039611804317685184
2007-04-19,10127,10127,9901,9990,66178,-0.0110869134824787
2007-04-20,9984,10022,9979,10022,64597,0.00320320320320322
2007-04-23,10016,10105,10016,10032,67359,0.0009978048293752817
2007-04-24,9986,9986,9897,9942,67837,-0.008971291866028741
2007-04-25,9939,10058,9888,9967,67249,0.0025145845906255904
2007-04-26,9963,10184,9963,10065,73799,0.009832447075348583
2007-04-27,10063,10160,10039,10065,70579,0.0
2007-04-30,10055,10104,9988,10008,68564,-0.005663189269746627
2007-05-02,10007,10068,9985,10070,66782,0.006195043964828173
2007-05-03,10061,10126,10038,10050,66611,-0.0019860973187686426
2007-05-04,10043,10101,10012,10065,78057,0.0014925373134329067
2007-05-07,10062,10417,10057,10423,74124,0.03556880278191743
2007-05-08,10430,10430,10291,10298,67046,-0.011992708433272603
2007-05-09,10297,10379,10287,10322,67590,0.00233054962128576
2007-05-10,10348,10512,10348,10391,66142,0.00668475101724475
2007-05-11,10321,10575,10321,10578,72605,0.017996342989125225
2007-05-14,11446,11446,10514,10558,64765,-0.0018907165815844618
2007-05-15,10552,10581,10383,10391,63014,-0.015817389657132086
2007-05-16,10071,10709,10071,10382,65377,-0.0008661341545568302
2007-05-17,10454,10522,10439,10521,64299,0.01338855711808895
2007-05-18,11175,11175,10329,10526,65882,0.00047523999619802915
2007-05-21,10519,10519,10385,10476,64255,-0.004750142504275079
2007-05-22,10473,10750,10473,10760,67469,0.02710958381061479
2007-05-23,11129,11129,10756,10853,65856,0.008643122676579962
2007-05-25,10848,10943,10772,10945,64874,0.008476918824288138
2007-05-28,10945,11072,10925,11058,70068,0.010324349017816425
2007-05-29,11161,11245,11064,11174,68436,0.010490142882980669
2007-05-30,11173,11173,10955,11001,67351,-0.015482369787005568
2007-05-31,10986,11137,10981,11128,67655,0.011544405054086049
2007-06-01,11123,11538,11123,11370,75709,0.021746944644140953
2007-06-04,11528,11762,11528,11757,74157,0.034036939313984105
2007-06-05,11758,11828,11644,11775,69424,0.0015310028068384884
2007-06-07,11372,13086,11372,13097,85998,0.112271762208068
2007-06-08,11921,12297,11686,12300,104737,-0.06085363060242799
2007-06-11,12277,13039,10608,11928,116118,-0.030243902439024417
2007-06-12,11926,12300,11926,12282,102783,0.02967806841046272
2007-06-13,12278,12353,12035,12358,66504,0.00618791727731649
2007-06-14,12365,12413,12237,12242,22787,-0.009386632141123119
2007-06-15,12537,12537,12158,12169,73664,-0.0059630779284430835
2007-06-18,12177,12561,12172,12507,75900,0.027775495110526682
2007-06-19,12855,12947,12434,12540,84021,0.0026385224274405594
2007-06-20,12762,12762,12119,12210,82573,-0.02631578947368418
2007-06-21,12202,12830,12202,12787,11704,0.0472563472563472
2007-06-22,13674,13674,12789,13001,117964,0.016735747243294075
2007-06-25,12994,12994,12482,12581,86447,-0.032305207291746796
2007-06-26,12634,12634,11840,12263,92045,-0.02527621015817505
2007-06-27,12259,12259,11741,11748,17330,-0.04199624887874098
2007-06-28,11750,12233,11178,12238,81789,0.04170922710248548
2007-06-29,12229,12419,12065,12073,78951,-0.013482595195293379
2007-07-02,12250,12297,12016,12263,66850,0.01573759628924054
2007-07-03,12119,12588,12119,12507,73698,0.019897251895947266
2007-07-04,13227,13227,12629,12701,71048,0.015511313664347881
2007-07-05,12734,13195,12734,13011,94510,0.0244075269663806
2007-07-06,13273,14158,13114,13588,123248,0.04434709092306499
2007-07-09,14421,14421,13479,13490,113360,-0.007212246099499553
2007-07-10,13917,13917,13225,13252,90656,-0.0176426982950334
2007-07-11,13322,13451,13051,13414,99435,0.012224569876245095
2007-07-12,13414,13683,13414,13542,85617,0.009542269270911063
2007-07-13,13815,13859,13331,13336,96821,-0.015211933244720144
2007-07-16,13778,13817,13519,13701,86172,0.02736952609478105
2007-07-18,13816,13816,13415,13419,72658,-0.02058243923801184
2007-07-19,13322,13513,13269,13414,69915,-0.000372606006408871
2007-07-20,13491,13714,13491,13701,71261,0.021395556880870803
2007-07-23,13436,13831,13257,13642,9623,-0.004306255017881955
2007-07-24,13641,13676,13385,13578,76438,-0.0046913942237208905
2007-07-25,13573,13573,13316,13578,37697,0.0
2007-07-26,13741,13741,13354,13360,7272,-0.016055383708940885
2007-07-27,13133,13456,12846,12908,18958,-0.03383233532934127
2007-07-30,13026,13041,12757,13049,71240,0.010923458320421409
2007-07-31,13390,13390,13105,13188,172969,0.010652157253429273
2007-08-01,13181,13217,12118,12692,153253,-0.03760994843797394
2007-08-02,12705,13067,12620,12935,126570,0.019145918688938002
2007-08-03,12781,13181,12781,13142,120000,0.01600309238500186
2007-08-06,13128,13128,12962,13114,169830,-0.002130573733069574
2007-08-07,12882,13349,12882,13355,69376,0.018377306695134932
2007-08-08,13367,13468,13273,13280,68411,-0.005615874204417781
2007-08-09,13525,13732,13521,13681,71654,0.03019578313253013
2007-08-10,13461,13677,13312,13681,113498,0.0
2007-08-13,13676,13676,13192,13414,73483,-0.019516117242891595
2007-08-14,13247,13507,12993,13215,43001,-0.014835246757119447
2007-08-16,12695,13020,11735,12115,79641,-0.08323874385168373
2007-08-17,12528,12528,11391,11649,79460,-0.038464713165497266
2007-08-20,11754,12434,11754,12343,77821,0.05957592926431454
2007-08-21,12325,12574,12254,12531,37675,0.015231305193226907
2007-08-22,12619,12619,12491,12550,63433,0.0015162397254808724
2007-08-23,12615,12905,12615,12899,68527,0.027808764940238984
2007-08-24,12928,12928,12619,12748,66757,-0.011706333824327508
2007-08-27,13209,13209,12638,12666,83197,-0.006432381550047106
2007-08-28,12709,12709,12504,12629,69164,-0.00292120637928317
2007-08-29,12284,12769,12232,12752,71779,0.009739488478897718
2007-08-30,12850,13200,12850,13174,68508,0.03309284818067759
2007-08-31,13217,13217,13055,13063,81185,-0.008425686959162015
2007-09-03,13321,13321,13068,13188,68726,0.009569011712470266
2007-09-04,13181,13191,13041,13114,64308,-0.005611161662117059
2007-09-05,13137,13248,12921,12930,67171,-0.014030806771389348
2007-09-06,12911,13040,12799,12957,32584,0.0020881670533643426
2007-09-07,12947,12984,12725,12921,41853,-0.002778420930770964
2007-09-10,12658,12901,12658,12714,3615,-0.016020431855119588
2007-09-11,12762,12845,12710,12772,3308,0.004561900267421759
2007-09-12,12686,12887,12579,12666,3915,-0.008299404948324485
2007-09-13,12574,12658,12328,12666,3339,0.0
2007-09-14,12658,12724,12557,12710,8269,0.003473867045634016
2007-09-17,12695,12836,12593,12601,3834,-0.00857592446892208
2007-09-18,12593,12687,12514,12522,1089,-0.006269343702880681
2007-09-19,12546,12855,12429,12439,16994,-0.00662833413192776
2007-09-20,12620,12993,12574,12800,4953,0.029021625532599016
2007-09-21,12984,12984,12814,12889,9080,0.006953124999999893
2007-09-27,12814,13460,12814,13467,18016,0.04484444099619833
2007-09-28,13502,13507,13354,13467,10834,0.0
2007-10-01,13451,13507,13326,13490,13316,0.0017078785178583633
2007-10-02,13493,13605,13373,13379,3994,-0.00822831727205342
2007-10-04,13381,13460,13327,13332,60760,-0.00351296808431123
2007-10-05,13232,13359,13051,13058,9123,-0.020552055205520503
2007-10-08,13244,13395,13041,13049,3972,-0.0006892326543115335
2007-10-09,13098,13180,12920,13006,6816,-0.0032952716683271044
2007-10-10,12992,13093,12910,12917,9007,-0.006842995540519814
2007-10-11,12912,13148,12912,13087,7633,0.013160950685143558
2007-10-12,13133,13181,12772,12833,5046,-0.01940857339344393
2007-10-15,12956,13122,12943,13006,3924,0.013480869632977566
2007-10-16,12994,12994,12417,12507,11989,-0.03836690758111638
2007-10-17,12503,12503,12060,12172,6252,-0.02678500039977616
2007-10-18,12513,12513,12010,12210,2952,0.0031219191587248396
2007-10-19,12034,12196,12005,12013,6957,-0.01613431613431615
2007-10-22,11921,11921,11297,11474,24829,-0.04486805960209772
2007-10-23,11636,11994,11636,11697,16106,0.01943524490151649
2007-10-24,11864,11959,11413,11560,8366,-0.011712404890142802
2007-10-25,11549,11597,11174,11259,2671,-0.026038062283737062
2007-10-26,11242,11736,11177,11743,17506,0.042987831956656786
2007-10-29,11812,11909,11737,11874,25363,0.01115558204888023
2007-10-30,11753,11784,11657,11757,2569,-0.009853461344113135
2007-10-31,11811,12015,11811,12001,6260,0.02075359360381057
2007-11-01,11962,12079,11794,11803,2856,-0.016498625114573784
2007-11-02,11799,11799,11470,11521,3419,-0.023892230788782554
2007-11-05,11550,11590,11188,11594,4282,0.0063362555333739135
2007-11-06,11366,11547,11186,11192,1946,-0.034673106779368634
2007-11-07,11476,11777,11476,11630,15977,0.039135096497498134
2007-11-08,11690,12109,11014,12115,15843,0.041702493551160735
2007-11-09,11819,11828,10850,11023,24090,-0.09013619479983492
2007-11-12,10964,10964,10574,10657,8982,-0.03320330218633771
2007-11-13,10616,10723,10364,10671,3248,0.0013136905320447756
2007-11-14,10592,11175,10592,11182,8245,0.04788679598912937
2007-11-15,11066,11390,11066,11375,4912,0.017259881953138878
2007-11-16,11362,11451,11065,11459,1101,0.007384615384615323
2007-11-19,11152,11152,10901,11090,1511,-0.032201762806527645
2007-11-20,11080,11080,10377,10502,3948,-0.05302073940486929
2007-11-21,10613,10937,10445,10940,6069,0.04170634164920961
2007-11-22,10937,10937,10253,10940,5634,0.0
2007-11-23,10543,10701,10229,10374,9074,-0.051736745886654445
2007-11-26,10266,10523,10266,10531,3154,0.015133988818199384
2007-11-27,10258,10451,10083,10457,4013,-0.0070268730414965175
2007-11-28,10459,10797,10459,10540,2191,0.007937266902553253
2007-11-29,10538,10895,10538,10830,2663,0.0275142314990513
2007-11-30,10914,11142,10914,11151,2074,0.029639889196675817
2007-12-03,11308,11308,10923,10978,699,-0.015514303649896921
2007-12-04,10868,11186,10868,11192,2266,0.019493532519584633
2007-12-05,11354,11451,11162,11459,4940,0.023856325947105184
2007-12-06,11515,11744,11515,11653,2542,0.016929924077144554
2007-12-07,11770,11770,11527,11538,2610,-0.009868703338196227
2007-12-10,11417,11532,11319,11501,845,-0.003206794938464208
2007-12-11,11493,11493,11385,11445,486,-0.004869141813755307
2007-12-12,11142,11511,11142,11521,4499,0.006640454346876323
2007-12-13,11511,11552,10812,10820,7375,-0.060845412724589876
2007-12-14,11183,11239,10326,10945,57011,0.011552680221811551
2007-12-17,10926,10926,10645,10652,16325,-0.026770214709913254
2007-12-18,10479,10617,10330,10625,1654,-0.0025347352609838003
2007-12-20,10668,10668,10432,10471,1607,-0.014494117647058768
2007-12-21,10617,10617,10282,10471,1047,0.0
2007-12-24,10617,10687,10509,10696,562,0.02148791901442082
2007-12-26,10783,10831,10687,10696,2410,0.0
2007-12-27,10754,10833,10679,10801,74628,0.00981675392670156
2007-12-28,11168,11168,10817,11082,154661,0.026016109619479755
2008-01-02,11158,11158,10539,11082,5696,0.0
2008-01-03,10843,10974,10316,10978,9462,-0.00938458761956329
2008-01-04,10870,10870,10408,10563,13715,-0.03780287848424124
2008-01-07,10347,10382,10243,10269,2145,-0.027833001988071593
2008-01-08,10262,10276,10200,10205,10364,-0.00623234979063203
2008-01-09,10200,10325,10124,10313,3201,0.0105830475257227
2008-01-10,10355,10400,10207,10256,14296,-0.005527004751284759
2008-01-11,10398,10398,10039,10065,11428,-0.018623244929797167
2008-01-14,10206,10206,9851,10018,32815,-0.004669647292598111
2008-01-15,10041,10256,9846,10264,2221,0.02455579956079057
2008-01-16,9723,9920,9705,9816,11682,-0.04364770070148094
2008-01-17,9871,10357,9830,10364,46349,0.05582722086389569
2008-01-18,10254,10432,10034,10438,10060,0.007140100347356126
2008-01-21,10348,10426,10234,10242,5118,-0.018777543590726142
2008-01-22,10233,10233,9778,10036,9100,-0.020113259129076355
2008-01-23,9932,10207,9932,10045,1897,0.0008967716221601751
2008-01-24,10062,10356,10062,10308,1438,0.026182180189148863
2008-01-25,10338,10468,10338,10404,22794,0.0093131548311991
2008-01-28,10356,10356,10002,10112,4738,-0.02806612841214917
2008-01-29,10211,10697,10116,10704,13400,0.058544303797468444
2008-01-30,10660,10660,10102,10317,24948,-0.036154708520179324
2008-01-31,10309,10663,10149,10671,9380,0.03431230008723474
2008-02-01,10616,10616,10132,10228,3680,-0.041514384781182634
2008-02-04,10423,10595,10418,10602,6163,0.03656628861947597
2008-02-05,10631,10756,10617,10723,2610,0.011412940954536932
2008-02-11,10719,10719,10430,10540,1518,-0.017066119556094383
2008-02-12,10570,10660,10535,10573,964,0.0031309297912713863
2008-02-13,10617,10655,10375,10438,1124,-0.012768372268987083
2008-02-14,10612,10639,10563,10627,9137,0.018106917033914538
2008-02-15,10622,10645,10544,10625,7401,-0.00018819986826013047
2008-02-18,10707,10707,10515,10593,3540,-0.0030117647058823804
2008-02-19,10587,10756,10587,10728,1777,0.01274426508071369
2008-02-20,10765,10859,10645,10652,5586,-0.0070842654735272514
2008-02-21,10709,10801,10709,10765,697,0.010608336462636148
2008-02-22,10680,10700,10598,10676,1589,-0.008267533673943284
2008-02-25,10709,10769,10635,10686,4223,0.0009366804046460064
2008-02-26,10706,10756,10617,10625,2848,-0.005708403518622451
2008-02-27,10707,10725,10622,10733,716,0.010164705882352854
2008-02-28,10722,10805,10336,10792,3576,0.005497065126246259
2008-02-29,10719,10719,10640,10661,5591,-0.012138621200889599
2008-03-03,10390,10390,10264,10331,1059,-0.030953944282900325
2008-03-04,10382,10405,10295,10382,3612,0.004936598586777752
2008-03-05,10403,10583,10403,10563,3310,0.017434020419957674
2008-03-06,10585,10806,10547,10783,9506,0.020827416453659042
2008-03-07,10559,10730,10559,10733,641,-0.004636928498562565
2008-03-10,10711,10761,10575,10588,1728,-0.013509736327215083
2008-03-11,10256,10876,10256,10884,4173,0.027956176803928923
2008-03-12,10956,11127,10956,10978,5683,0.008636530687247346
2008-03-13,10970,10970,10700,10848,4330,-0.01184186554928035
2008-03-14,10915,10958,10686,10839,18997,-0.0008296460176990816
2008-03-17,10738,10772,10522,10765,11576,-0.006827198081003738
2008-03-18,10772,10796,10647,10801,123021,0.003344170924291623
2008-03-19,10915,11072,10915,11038,161513,0.0219424127395611
2008-03-20,10897,11221,10897,11226,193607,0.01703207102735993
2008-03-21,11292,11372,11232,11379,1846,0.013629075360769738
2008-03-24,11370,11433,11313,11430,10085,0.004481940416556807
2008-03-25,11601,13134,11381,13142,12868,0.14978127734033242
2008-03-26,11643,11920,11385,11393,15781,-0.13308476639780853
2008-03-27,11390,11390,11158,11277,6410,-0.01018169051171769
2008-03-28,11264,11511,11264,11474,267565,0.017469185066950388
2008-03-31,11467,11691,11467,11697,4127,0.01943524490151649
2008-04-01,11839,11839,11573,11701,207848,0.00034196802598951415
2008-04-02,11944,12004,11795,11845,5365,0.012306640458080498
2008-04-03,12011,12011,11822,11874,3502,0.002448290417897958
2008-04-04,11868,11868,11677,11687,6868,-0.01574869462691597
2008-04-07,11680,11735,11640,11667,2109,-0.0017113031573543491
2008-04-08,11630,11663,11549,11584,1261,-0.007114082454786952
2008-04-10,11577,11934,11547,11757,7214,0.014934392265193441
2008-04-11,11896,12005,11887,11962,664639,0.01743642085566055
2008-04-14,11949,11949,11829,11840,616313,-0.010198963384049464
2008-04-15,11830,11830,11534,11580,6068,-0.02195945945945943
