Date,Open,High,Low,Close,Volume,Change
2018-08-03,20836,20845,20674,20850,17404,0.007295038407652443
2018-08-06,20813,20870,20494,20513,56867,-0.016163069544364528
2018-08-07,20674,20840,20598,20846,72862,0.01623360795593043
2018-08-08,20850,20924,20702,20774,8759,-0.0034539000287825417
2018-08-09,20746,20774,20598,20779,422047,0.00024068547222499959
2018-08-10,20647,20647,20221,20272,43731,-0.02439963424611391
2018-08-13,20058,20134,19897,20081,75233,-0.00942186266771905
2018-08-14,20174,20219,20042,20171,110703,0.004481848513520292
2018-08-16,19818,19962,19663,19939,77188,-0.011501660800158686
2018-08-17,19995,20041,19860,19885,29232,-0.002708260193590495
2018-08-20,19978,20031,19735,19804,43976,-0.0040734221775207136
2018-08-21,19831,20314,19831,20277,107669,0.0238840638254898
2018-08-22,20342,20450,20239,20409,81877,0.006509838733540496
2018-08-23,20480,20684,20415,20689,77597,0.013719437503062482
2018-08-24,20603,20771,20451,20699,55652,0.00048334863937360417
2018-08-27,20814,21013,20752,20983,169311,0.01372046958790274
2018-08-28,21149,21159,20760,20798,134721,-0.008816661106610058
2018-08-29,20871,21075,20819,21074,109416,0.013270506779498037
2018-08-30,21003,21202,20988,21135,85046,0.0028945620195501842
2018-08-31,20950,21107,20818,21111,103564,-0.00113555713271829
2018-09-03,21096,21195,20864,20949,45926,-0.007673724598550535
2018-09-04,20957,21176,20943,21179,265643,0.010979044345792222
2018-09-05,21068,21073,20784,20841,30179,-0.015959204872751265
2018-09-06,20710,20715,20562,20600,143315,-0.011563744542008592
2018-09-07,20335,20435,20192,20331,183260,-0.013058252427184502
2018-09-10,20405,20465,20342,20391,18497,0.002951158329644432
2018-09-11,20440,20577,20300,20341,10639,-0.0024520621842969437
2018-09-12,20390,20390,20134,20209,44475,-0.006489356472149876
2018-09-13,20171,20221,20058,20076,29069,-0.006581226186352596
2018-09-14,20381,20552,20358,20557,65672,0.023958955967324114
2018-09-17,20504,20504,20253,20423,156040,-0.006518460864912146
2018-09-18,20253,20480,20201,20467,28109,0.0021544337266807823
2018-09-19,20560,20594,20432,20547,30383,0.003908731128157594
2018-09-20,20560,20713,20545,20612,76046,0.0031634788533605462
2018-09-21,20538,20581,20390,20482,87747,-0.00630700562778963
2018-09-27,20429,20499,20352,20467,695453,-0.0007323503564105049
2018-09-28,20442,20469,20156,20199,242765,-0.013094249279327674
2018-10-01,20271,20334,20139,20229,112454,0.0014852220406951222
2018-10-02,20253,20291,19815,19913,609605,-0.015621137970240784
2018-10-04,19918,19918,19548,19642,185371,-0.013609200020087364
2018-10-05,19558,19643,19392,19511,113240,-0.00666938193666633
2018-10-08,19413,19734,19413,19569,22510,0.0029726820767772555
2018-10-10,19414,19469,19251,19342,63910,-0.011599979559507423
2018-10-11,18756,19078,18657,18661,190981,-0.03520835487540064
2018-10-12,18735,19299,18672,19209,347336,0.029366057553185776
2018-10-15,19179,19179,18861,18956,67001,-0.013170909469519487
2018-10-16,18990,19120,18826,18871,62464,-0.004484068368854177
2018-10-17,19197,19310,18993,19068,30922,0.010439298394361751
2018-10-18,18975,19059,18826,18843,143212,-0.01179987413467587
2018-10-19,18742,19063,18604,19064,60618,0.011728493339701718
2018-10-22,18905,19067,18844,19030,12403,-0.001783466219051566
