Month,Close,Close_norm
1,8468.5,0.3043748704126061
2,8440.15,0.28478125647936925
3,8357.90909090909,0.22794186945130265
4,8028.1,0.0
5,8237.21052631579,0.1445231365787475
6,8462.809523809523,0.3004419958597848
7,9233.52380952381,0.8331078924070835
8,9475.0,1.0
9,8978.666666666666,0.6569677701753168
10,9085.125,0.7305446126200843
11,8867.954545454546,0.5804509955453354
12,8865.421052631578,0.5787000156414251
