Month,Close,Close_norm
3,9230.75,0.12015566865981289
4,9405.15,0.24650930325881995
5,10374.368421052632,0.9487126875495946
6,10399.57142857143,0.9669723871070842
7,9853.142857142857,0.5710822721486931
8,9680.727272727272,0.44616635613710415
9,9064.90476190476,0.0
10,9608.625,0.3939279144975416
11,10350.954545454546,0.9317492226306316
12,10445.157894736842,1.0
