Date,Open,High,Low,Close,Volume,Change
2021-05-06,10744,11064,10744,11060,129,0.021143015418705557
2021-05-07,11092,11270,11092,11222,41,0.014647377938517225
2021-05-10,11255,11518,11255,11510,98,0.025663874532168895
2021-05-11,11418,11566,11408,11543,262,0.0028670721112076247
2021-05-12,11475,11523,11245,11371,55,-0.014900805683097929
2021-05-13,11370,11418,11255,11361,57,-0.0008794301292762707
2021-05-14,11288,11351,11265,11323,151,-0.0033447759880291805
2021-05-17,11341,11341,11179,11252,79,-0.006270423032765149
2021-05-18,11361,11418,11313,11419,564,0.014841805901173233
2021-05-20,11327,11366,11280,11366,128,-0.004641387161748001
2021-05-21,11370,11370,11169,11237,82,-0.011349639275030743
2021-05-24,11232,11280,11159,11209,124,-0.0024917682655513085
2021-05-25,11217,11366,11217,11338,255,0.01150860915335894
2021-05-26,11303,11447,11303,11447,365,0.009613688481213689
2021-05-27,11456,11494,11404,11462,145,0.0013103870009609775
2021-05-28,11447,11575,11423,11510,282,0.00418775082882572
2021-05-31,11643,11643,11514,11625,462,0.009991311902693312
2021-06-01,11557,11700,11557,11635,344,0.0008602150537635467
2021-06-02,11753,11781,11666,11759,282,0.010657498925655373
2021-06-03,11820,11820,11657,11711,18939,-0.004081979760183652
2021-06-04,11729,11734,11671,11711,542126,0.0
2021-06-07,11834,11834,11709,11802,22634,0.0077704722056186615
2021-06-08,11801,11810,11748,11749,155326,-0.004490764277241155
2021-06-09,11757,11762,11653,11653,85787,-0.00817090816239685
2021-06-10,11600,11719,11600,11638,50,-0.0012872221745473533
2021-06-11,11743,11748,11705,11749,28,0.009537721257948162
2021-06-14,11729,11729,11643,11673,134,-0.0064686356285641455
2021-06-15,11709,11724,11648,11725,132,0.0044547245780861555
2021-06-16,11762,11805,11739,11787,116,0.005287846481876413
2021-06-17,11643,11734,11643,11696,85,-0.007720369899041346
2021-06-18,11810,11810,11643,11763,112,0.005728454172366559
2021-06-21,11734,11734,11523,11572,133,-0.016237354416390404
2021-06-22,11590,11743,11590,11744,259,0.014863463532664989
2021-06-23,11805,11805,11638,11686,134,-0.004938692098092612
2021-06-24,11709,11709,11623,11691,1202649,0.00042786239945225013
2021-06-25,11709,11834,11709,11806,858,0.00983662646480199
2021-06-28,11805,11805,11753,11782,21,-0.0020328646450956667
2021-06-29,11729,11805,11729,11778,40,-0.00033950093362755673
2021-06-30,11887,11887,11753,11844,75,0.005603667855323513
2021-07-01,11897,11897,11767,11802,83,-0.0035460992907800915
2021-07-02,11801,11872,11801,11840,91,0.0032197932553803543
2021-07-05,11858,11858,11810,11821,535,-0.0016047297297296925
2021-07-06,11772,11897,11772,11821,135,0.0
2021-07-07,11709,11767,11709,11725,118,-0.008121140343456568
2021-07-08,11781,11791,11610,11625,94,-0.008528784648187626
2021-07-09,11532,11532,11351,11476,418,-0.012817204301075247
2021-07-12,11461,11614,11461,11557,55,0.007058208434994828
2021-07-13,11580,11700,11580,11663,43,0.009171930431773001
2021-07-14,11562,11700,11562,11668,71,0.00042870616479473433
2021-07-15,11643,11772,11643,11773,108,0.008998971546108958
2021-07-16,11849,11849,11681,11787,70,0.0011891616410431016
2021-07-19,11739,11739,11633,11668,130,-0.01009586832951559
2021-07-20,11566,11614,11537,11595,140,-0.006256427836818679
2021-07-21,11575,11657,11562,11562,192,-0.002846054333764503
2021-07-22,11590,11709,11590,11678,232,0.010032866286109776
2021-07-23,11786,11786,11638,11749,67,0.0060798081863333575
2021-07-26,11671,11686,11590,11591,43,-0.01344795301727808
2021-07-27,11757,11757,11643,11658,252,0.005780346820809301
2021-07-28,11696,11714,11575,11648,235,-0.000857780065191327
2021-07-29,11757,11757,11676,11716,63,0.005837912087912178
2021-07-30,11643,11666,11523,11577,3603,-0.011864117446227396
2021-08-02,11595,11595,11480,11548,76,-0.0025049667444070334
2021-08-03,11653,11653,11456,11548,21,0.0
2021-08-04,11585,11714,11528,11716,54,0.014547973675095305
2021-08-05,11757,11757,11700,11716,358,0.0
2021-08-06,11805,11805,11648,11691,57,-0.002133834073062446
2021-08-09,11700,11700,11547,11600,23,-0.007783765289538946
2021-08-10,11499,11547,11485,11519,33,-0.006982758620689644
2021-08-11,11643,11643,11537,11557,109,0.0032988974737391263
2021-08-12,11623,11623,11547,11572,23,0.001297914683741519
2021-08-13,11509,11528,11331,11386,34,-0.016073280331835416
