Month,Close,Close_norm
1,15596.5,0.0
2,16013.0,0.05888968868094294
3,16617.863636363636,0.14441245276228173
4,17112.05,0.2142863569757576
5,18474.36842105263,0.40690702372270393
6,19720.14285714286,0.5830493255427059
7,20133.19047619048,0.6414508758335083
8,19477.68181818182,0.548767320496671
9,21039.0,0.7695249235198847
10,22093.6875,0.9186490976631788
11,22669.045454545456,1.0
12,21904.84210526316,0.891947905574626
