Month,Close,Close_norm
1,15300.15,0.8862296929547264
2,14512.4,0.43149619285851776
3,14536.272727272728,0.44527687052220544
4,13879.75,0.06629511531378114
5,15087.578947368422,0.7635217541641295
6,15497.238095238095,1.0
7,14905.857142857143,0.6586217323180962
8,14731.818181818182,0.5581566788032063
9,13764.90476190476,0.0
10,14694.375,0.5365423733472613
11,15113.09090909091,0.7782486899285059
12,14824.473684210529,0.6116426336188767
