Date,Open,High,Low,Close,Volume,Change
2010-11-05,10567,10749,10567,10751,6054,0.017990720575703056
2010-11-08,10756,10793,10756,10776,1806,0.002325365082317843
2010-11-09,10848,10851,10726,10771,1857,-0.00046399406087604955
2010-11-10,10756,10756,10562,10565,5397,-0.01912542939374251
2010-11-11,10560,10592,10560,10593,90,0.0026502602934217467
2010-11-12,10688,10688,10652,10654,683,0.005758519777211424
2010-11-15,10613,10633,10414,10514,1677,-0.013140604467805517
2010-11-16,10446,10451,10349,10395,170,-0.011318242343541951
2010-11-17,10380,10380,10264,10266,2335,-0.012409812409812426
2010-11-18,10161,10285,10052,10237,2138,-0.0028248587570621764
2010-11-19,10321,10321,10174,10176,21,-0.005958776985445002
2010-11-22,10303,10303,10155,10277,127,0.009925314465408785
2010-11-23,10284,10284,10174,10176,675,-0.0098277707502189
2010-11-24,10241,10241,10222,10223,3,0.004618710691823846
2010-11-25,11744,11744,10147,10294,144,0.006945123740584869
2010-11-26,10112,10272,10098,10275,125,-0.0018457353798329024
2010-11-29,10241,10241,10241,10244,5,-0.003017031630170308
2010-11-30,10290,10290,10165,10169,957,-0.0073213588442014865
2010-12-01,10275,10275,10174,10176,14,0.0006883666043859815
2010-12-02,10181,10412,10181,10395,999,0.021521226415094352
2010-12-03,10358,10371,10295,10299,28,-0.009235209235209263
2010-12-06,10149,10287,10149,10194,49,-0.010195164579085314
2010-12-07,10153,10179,10111,10180,113,-0.0013733568765941229
2010-12-08,10255,10272,10255,10275,3,0.009332023575638448
2010-12-09,10115,10144,10085,10122,1085,-0.014890510948905145
2010-12-10,10101,10101,10030,10079,755,-0.004248172297964814
2010-12-13,10081,10248,10081,10173,1153,0.009326322055759562
2010-12-14,10178,10228,10178,10202,449,0.002850683180969149
2010-12-15,10220,10285,10220,10244,825,0.004116839835326402
2010-12-16,10199,10199,10095,10097,2222,-0.014349863334634949
2010-12-17,10022,10022,9946,9954,764,-0.014162622561156746
2010-12-20,10072,10148,9951,9954,621,0.0
2010-12-21,9982,10109,9982,10070,166,0.011653606590315446
2010-12-22,10132,10172,10132,10169,1086,0.009831181727904648
2010-12-23,10128,10178,10128,10132,388,-0.0036385091946110615
2010-12-24,10071,10096,9957,9978,371,-0.015199368337939223
2010-12-27,10016,10016,10013,10016,1,0.0038083784325515513
2010-12-28,9953,9953,9869,9906,450,-0.01098242811501593
2010-12-29,9890,10004,9877,10006,1126,0.01009489198465574
2010-12-30,9987,10001,9930,9940,1332,-0.006596042374575228
2011-01-03,9944,10049,9944,9963,25346,0.002313883299798869
2011-01-04,10085,10089,9975,9991,14571,0.002810398474355047
2011-01-05,10058,10058,10056,10058,12,0.006706035431888635
2011-01-06,10120,10120,10101,10103,51,0.004474050507059069
2011-01-07,10101,10111,10097,10112,305,0.0008908245075720522
2011-01-10,10046,10046,9934,9935,698,-0.017503955696202556
2011-01-11,9942,10095,9942,10097,19,0.016305988928032145
2011-01-12,10043,10156,10043,10160,157,0.006239477072397692
2011-01-13,10146,10146,10145,10146,545,-0.001377952755905465
2011-01-14,10115,10170,10115,10173,201,0.0026611472501478772
2011-01-17,10224,10224,10115,10142,75,-0.003047282021036102
2011-01-18,10128,10128,10128,10132,1,-0.0009859988168013922
2011-01-19,10088,10111,10025,10112,54,-0.001973943939992062
2011-01-20,10177,10191,10153,10169,79,0.005636867088607556
2011-01-21,10470,10470,10022,10047,342,-0.011997246533582473
2011-01-24,10009,10009,9942,9954,248,-0.009256494475962995
2011-01-25,9908,9908,9886,9910,350,-0.004420333534257637
2011-01-26,9929,9929,9894,9931,220,0.0021190716448031832
2011-01-27,9929,9972,9929,9973,240,0.004229181351324218
2011-01-28,9911,9911,9824,9843,378,-0.013035195026571689
2011-01-31,9877,9877,9771,9795,149,-0.00487656202377329
2011-02-01,9803,9803,9803,9805,339,0.0010209290454312736
2011-02-07,9882,9882,9776,9779,15,-0.002651708312085721
2011-02-08,9673,9673,9551,9555,341,-0.0229062276306371
2011-02-09,9649,9649,9567,9567,163,0.0012558869701726483
2011-02-10,9534,9534,9438,9479,764,-0.009198285774014825
2011-02-11,9423,9449,9373,9397,548,-0.008650701550796502
2011-02-14,9496,9678,9496,9681,14,0.030222411407896166
2011-02-15,9678,9715,9678,9681,139,0.0
2011-02-16,9597,9597,9530,9551,498,-0.013428364838343199
2011-02-17,9650,9650,9578,9651,1068,0.010470107842110776
2011-02-18,9716,9720,9714,9724,427,0.007563983006942276
2011-02-21,9852,9873,9852,9876,153,0.015631427396133324
2011-02-22,9825,9852,9743,9749,334,-0.01285945727014981
2011-02-23,9648,9648,9625,9627,32,-0.01251410401066777
2011-02-24,9547,9686,9547,9691,271,0.006647969253142261
2011-02-25,9543,9562,9539,9563,237,-0.013208131255804334
2011-02-28,0,0,0,9724,0,0.016835721008051863
2011-03-02,9885,10000,9720,9729,108616,0.0005141916906623578
2011-03-03,9972,9972,9972,9973,122,0.02507965875218421
2011-03-04,9878,9919,9878,9919,794,-0.005414619472575932
2011-03-07,9934,9934,9934,9935,1,0.001613065833249383
2011-03-08,10055,10055,9934,9935,122,0.0
2011-03-09,10029,10228,10029,10202,345,0.026874685455460456
2011-03-10,10206,10206,10183,10185,56,-0.0016663399333464168
2011-03-11,10172,10172,10058,10122,90,-0.006185567010309256
2011-03-14,10058,10058,9980,9983,799,-0.01373246393993277
2011-03-15,10097,10097,9721,9795,503,-0.018832014424521648
2011-03-16,9853,9914,9853,9906,86,0.011332312404287892
2011-03-17,9944,9944,9747,9795,1223,-0.01120533010296787
2011-03-18,9751,9784,9742,9787,22,-0.0008167432363450633
2011-03-21,9696,9815,9691,9816,102,0.002963114335342798
2011-03-22,9715,9864,9715,9810,1157,-0.0006112469437652424
2011-03-23,0,0,0,9843,0,0.0033639143730885834
2011-03-24,9967,9967,9967,9968,10,0.012699380270242866
2011-03-25,10016,10067,10016,10070,244,0.010232744783306602
2011-03-28,10047,10047,10044,10047,67,-0.0022840119165838946
2011-03-29,10016,10020,10004,10016,27,-0.0030854981586543317
2011-03-30,9915,10056,9915,10058,143,0.004193290734824329
2011-03-31,10114,10114,10056,10058,1096,0.0
2011-04-01,10055,10138,10055,10103,15,0.004474050507059069
2011-04-04,10215,10304,10215,10307,355,0.020192022171632296
2011-04-05,10201,10329,10201,10315,202,0.0007761715339089648
2011-04-06,10270,10285,10270,10285,54,-0.00290838584585551
2011-04-07,10308,10374,10308,10375,1031,0.00875060768108904
2011-04-08,10410,10433,10410,10433,1527,0.005590361445783065
2011-04-11,10438,10438,10365,10365,342,-0.006517780120770644
2011-04-12,10322,10322,10188,10189,2101,-0.01698022190062709
2011-04-13,10265,10265,10226,10227,1146,0.003729512219059705
2011-04-14,10126,10303,10126,10244,6973,0.0016622665493302158
2011-04-15,10241,10341,10241,10257,5026,0.0012690355329949554
2011-04-18,10228,10249,10228,10252,231,-0.000487471970361697
2011-04-19,10135,10135,10013,10028,889,-0.021849395239953218
2011-04-20,10141,10141,10141,10142,566,0.011368169126446004
2011-04-21,10164,10336,10159,10328,1902,0.018339577992506406
2011-04-22,10327,10379,10327,10328,5343,0.0
2011-04-25,10360,10360,10360,10361,10,0.003195197521301374
2011-04-26,10358,10410,10241,10285,3164,-0.007335199305086415
2011-04-27,10294,10320,10241,10244,2268,-0.0039863879436071725
2011-04-28,10139,10139,10118,10122,3800,-0.011909410386567787
2011-04-29,10066,10066,9929,9931,527,-0.018869788579332192
2011-05-02,9949,9949,9934,9935,1346,0.0004027791763165922
2011-05-03,9962,10007,9962,9968,748,0.0033215903371917044
2011-05-04,9866,9909,9801,9820,323,-0.014847512038523303
2011-05-06,9886,9886,9785,9795,846,-0.002545824847250522
2011-05-09,9824,9902,9802,9902,149,0.010923940786115471
2011-05-11,9845,9942,9827,9944,906,0.004241567360129261
2011-05-12,9867,9872,9815,9859,5712,-0.008547868061142383
2011-05-13,9857,9857,9806,9810,137,-0.004970078101227293
2011-05-16,9898,9898,9895,9898,11,0.008970438328236519
2011-05-17,9894,9894,9810,9843,8,-0.00555667811679128
2011-05-18,9841,9849,9841,9851,47,0.0008127603372956038
2011-05-19,9872,9981,9872,9926,64,0.007613440259871984
2011-05-20,9925,9997,9925,9999,220,0.007354422728188537
2011-05-23,10003,10055,9895,9898,10247,-0.010101010101010055
2011-05-24,9887,9902,9883,9888,272,-0.0010103051121438389
2011-05-25,9928,9928,9911,9914,126,0.002629449838187803
2011-05-26,9908,9911,9908,9914,46,0.0
2011-05-27,9920,9946,9900,9949,488,0.003530361105507307
2011-05-30,9949,10017,9949,10020,123,0.007136395617650004
2011-05-31,9720,10120,9720,10112,310,0.009181636726546927
2011-06-01,10172,10172,10153,10155,1636,0.0042523734177215555
2011-06-02,10110,10186,9974,10037,1402,-0.011619891678975924
